# Generated from the pinned Grok Bot 0.18 reference tree. Do not delete rows; update status/evidence as modules land.
# Reference: b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634
grok_path,grok_responsibility,evidence_anchor,ios_target_path,target_runtime,parity_class,implementation_status,test_evidence,replaces_ios_path,adaptation_reason
source/host/runner/tools/sand-mcp-management-tools.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-mcp-management-tools.ts,source/host/runner/tools/sand-mcp-management-tools.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-permission-request.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-permission-request.ts,source/host/runner/tools/sand-permission-request.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-reaction-tool.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-reaction-tool.ts,source/host/runner/tools/sand-reaction-tool.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-secret-request.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-secret-request.ts,source/host/runner/tools/sand-secret-request.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-spotlight-tools.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-spotlight-tools.ts,source/host/runner/tools/sand-spotlight-tools.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-state-tool.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-state-tool.ts,source/host/runner/tools/sand-state-tool.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/sand-subagent-management-tools.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/sand-subagent-management-tools.ts,source/host/runner/tools/sand-subagent-management-tools.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/send-message-encoding.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/send-message-encoding.ts,source/host/runner/tools/send-message-encoding.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/send-message-schema.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/send-message-schema.ts,source/host/runner/tools/send-message-schema.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/send-message-tool.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/send-message-tool.ts,source/host/runner/tools/send-message-tool.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/tool-input-error.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/tool-input-error.ts,source/host/runner/tools/tool-input-error.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/tools/turn-toolset.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/tools/turn-toolset.ts,source/host/runner/tools/turn-toolset.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/transient-stream-error.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/transient-stream-error.ts,source/host/runner/transient-stream-error.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-agent-composition.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-agent-composition.ts,source/host/runner/turn-agent-composition.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-memory.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-memory.ts,source/host/runner/turn-memory.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-observation.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-observation.ts,source/host/runner/turn-observation.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-run-shell.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-run-shell.ts,source/host/runner/turn-run-shell.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-settle.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-settle.ts,source/host/runner/turn-settle.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-shape.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-shape.ts,source/host/runner/turn-shape.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/turn-usage.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/turn-usage.ts,source/host/runner/turn-usage.rs,Rust,direct-equivalent,mapped,,,
source/host/runner/video-container.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/runner/video-container.ts,source/host/runner/video-container.rs,Rust,direct-equivalent,implemented,cargo test --manifest-path source/packages/mahayana-rs/Cargo.toml -p mahayana-app-host-mobile --lib --profile ci (video_container::tests),,
source/host/sand-activity.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sand-activity.ts,source/host/sand-activity.rs,Rust,direct-equivalent,mapped,,,
source/host/sand-host.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sand-host.ts,source/host/sand-host.rs,Rust,direct-equivalent,mapped,,,
source/host/sand-multitask.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sand-multitask.ts,source/host/sand-multitask.rs,Rust,direct-equivalent,mapped,,,
source/host/sand-quiet-work-origin.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sand-quiet-work-origin.ts,source/host/sand-quiet-work-origin.rs,Rust,direct-equivalent,mapped,,,
source/host/sand-user-identity.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sand-user-identity.ts,source/host/sand-user-identity.rs,Rust,direct-equivalent,implemented,cargo test --manifest-path source/packages/mahayana-rs/Cargo.toml -p mahayana-app-host-mobile --lib --profile ci (sand_user_identity::tests),,
source/host/selected-image-inputs.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/selected-image-inputs.ts,source/host/selected-image-inputs.rs,Rust,direct-equivalent,implemented,cargo test --manifest-path source/packages/mahayana-rs/Cargo.toml -p mahayana-app-host-mobile --lib --profile ci (selected_image_inputs::tests),,
source/host/send-trace-host.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/send-trace-host.ts,source/host/send-trace-host.rs,Rust,direct-equivalent,mapped,,,
source/host/sha256.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/sha256.ts,source/host/sha256.rs,Rust,direct-equivalent,mapped,,,
source/host/storage/agent-paths.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/storage/agent-paths.ts,source/host/storage/agent-paths.rs,Rust,direct-equivalent,mapped,,,
source/host/storage/folder-id.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/storage/folder-id.ts,source/host/storage/folder-id.rs,Rust,direct-equivalent,mapped,,,
source/host/storage/sqlite-busy.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/storage/sqlite-busy.ts,source/host/storage/sqlite-busy.rs,Rust,direct-equivalent,mapped,,,
source/host/storage/sqlite-recovery.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/storage/sqlite-recovery.ts,source/host/storage/sqlite-recovery.rs,Rust,direct-equivalent,mapped,,,
source/host/storage/store-db.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/storage/store-db.ts,source/host/storage/store-db.rs,Rust,direct-equivalent,mapped,,,
source/host/transcript-mirror/conversation-state-binary.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/conversation-state-binary.ts,source/host/transcript-mirror/conversation-state-binary.rs,Rust,direct-equivalent,mapped,,,Rust wire decoder for transcript state fields 1/8/13 and summary archive field 1 is now consumed by the real legacy worker executor; keep mapped until production provider wiring closes the Host call path.
source/host/transcript-mirror/generated-occurrence-codec.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/generated-occurrence-codec.ts,source/host/transcript-mirror/generated-occurrence-codec.rs,Rust,direct-equivalent,mapped,,,"Rust generated-source adapter now maps generated turn/user/step oneofs, MCP tool naming, snake_case tool cases and generated args/result JSON with behavior tests; keep mapped because the pinned Grok agent.v1 generated bindings/schema are not yet owned by fabushi-ios or wired into production."
source/host/transcript-mirror/legacy-transcript-mirror.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/legacy-transcript-mirror.ts,source/host/transcript-mirror/legacy-transcript-mirror.rs,Rust,direct-equivalent,mapped,,,"Rust legacy JSONL mirror now hydrates summary archives/root prompt blobs, restores binary-marker omission, strips user context and hidden thinking, preserves tool-use formatting, prevents transcript shrink and supports incremental append with behavior tests; keep mapped until the production provider invokes the offload path."
source/host/transcript-mirror/production-provider.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/production-provider.ts,source/host/transcript-mirror/production-provider.rs,Rust,direct-equivalent,mapped,,,"Rust production composition now constructs generated-codec -> occurrence-deriver -> FileTranscriptMirror and RoutedTranscriptMirror, with behavior tests for journal feature-gate routing, WAL append and injected legacy fallback; keep mapped until fabushi-ios owns the pinned Grok agent.v1 generated bindings and HostRunner production composition invokes this provider."
source/host/transcript-mirror/transcript-journal-codec.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/transcript-journal-codec.ts,source/host/transcript-mirror/transcript-journal-codec.rs,Rust,direct-equivalent,mapped,,,"Rust checkpoint/WAL codec now exists, is compiled into the iOS-owned Host and has parity tests for hashes, pending metadata and legacy JSONL envelopes; keep mapped until FileTranscriptMirror production wiring lands."
source/host/transcript-mirror/transcript-mirror-router.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/transcript-mirror-router.ts,source/host/transcript-mirror/transcript-mirror-router.rs,Rust,direct-equivalent,mapped,,,Rust route pinning and legacy/journal checkpoint routing now exist with behavior tests; keep mapped until the journal/legacy providers are constructed by the production Host runner composition.
source/host/transcript-mirror/transcript-mirror.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/transcript-mirror.ts,source/host/transcript-mirror/transcript-mirror.rs,Rust,direct-equivalent,mapped,,,"Rust FileTranscriptMirror now owns safe conversation paths, journal mode markers, atomic install/fsync, pending WAL replay, checkpoint prepare/commit/abort/skip, deferred cursor persistence and external-canonical-write detection with restart tests; keep mapped until generated agent.v1 codec plus production provider invoke it."
source/host/transcript-mirror/transcript-occurrence-deriver.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mirror/transcript-occurrence-deriver.ts,source/host/transcript-mirror/transcript-occurrence-deriver.rs,Rust,direct-equivalent,mapped,,,"Generic Rust occurrence derivation now exists and is compiled with behavior tests for user/context stripping, tool events, tail deferral and shell rejection; keep mapped until the generated agent.v1 codec is owned and wired by the production provider."
source/host/transcript-mutation-events.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/transcript-mutation-events.ts,source/host/transcript-mutation-events.rs,Rust,direct-equivalent,implemented,cargo test --manifest-path source/packages/mahayana-rs/Cargo.toml -p mahayana-app-host-mobile --lib --profile ci (transcript_mutation_events::tests),,
source/host/watched-directory.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/watched-directory.ts,source/host/watched-directory.rs,Rust,direct-equivalent,mapped,,,
source/host/workflows/stat-keyed-parse-cache.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/workflows/stat-keyed-parse-cache.ts,source/host/workflows/stat-keyed-parse-cache.rs,Rust,direct-equivalent,mapped,,,
source/host/workflows/workflow-library.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/workflows/workflow-library.ts,source/host/workflows/workflow-library.rs,Rust,direct-equivalent,mapped,,,
source/host/workflows/workflow-store.ts,iOS-owned Mahayana Host/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/host/workflows/workflow-store.ts,source/host/workflows/workflow-store.rs,Rust,direct-equivalent,mapped,,,
source/internal/host-extensions.ts,internal runtime support,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/internal/host-extensions.ts,source/internal/host-extensions.rs,Rust,direct-equivalent,implemented,Rust unit tests in source/internal via iOS Grok architecture workflow,,
source/internal/scheduling.ts,internal runtime support,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/internal/scheduling.ts,source/internal/scheduling.rs,Rust,direct-equivalent,implemented,Rust unit tests in source/internal via iOS Grok architecture workflow,,
source/local-exec-daemon/invariant-violation-log.ts,safe local capability Runner (no shell/process daemon),b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/local-exec-daemon/invariant-violation-log.ts,source/local-exec-daemon/invariant-violation-log.swift,Swift,ios-adapted,implemented,mobile/ios/FabushiTests/RunnerParityTests.swift,,iOS forbids arbitrary local shell/process-daemon semantics; map to consented in-process capability or Remote Runner.
source/local-exec-daemon/main.ts,safe local capability Runner (no shell/process daemon),b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/local-exec-daemon/main.ts,source/local-exec-daemon/LocalCapabilityRunner.swift,Swift,ios-adapted,implemented,,,iOS uses an allow-listed in-process capability runner and never emulates arbitrary shell/process spawning.
source/local-exec-daemon/production-executor.ts,safe local capability Runner (no shell/process daemon),b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/local-exec-daemon/production-executor.ts,source/local-exec-daemon/production-executor.swift,Swift,ios-adapted,implemented,mobile/ios/FabushiTests/RunnerParityTests.swift,,iOS forbids arbitrary local shell/process-daemon semantics; map to consented in-process capability or Remote Runner.
source/mime-types.d.ts,shared contract/runtime,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/mime-types.d.ts,source/mime-types.types.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/RunnerParityTests.swift,,
source/node-agent-coordinator/carrier.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/carrier.ts,source/mahayana-agent-coordinator/carrier.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorContractTests.swift,,
source/node-agent-coordinator/client-side-tool-v2-relay.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/client-side-tool-v2-relay.ts,source/mahayana-agent-coordinator/client-side-tool-v2-relay.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,
source/node-agent-coordinator/control-port-client.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/control-port-client.ts,source/mahayana-agent-coordinator/control-port-client.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorContractTests.swift,,
source/node-agent-coordinator/gateway/box-vnc-proxy.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/box-vnc-proxy.ts,source/mahayana-agent-coordinator/gateway/box-vnc-proxy.swift,Swift,ios-adapted,implemented,,,iOS exposes remote-computer clipboard/presence operations through a typed remote proxy rather than a local VNC daemon.
source/node-agent-coordinator/gateway/gateway-client.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-client.ts,source/mahayana-agent-coordinator/gateway/gateway-client.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/gateway/gateway-dns-diagnostics.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-dns-diagnostics.ts,source/mahayana-agent-coordinator/gateway/gateway-dns-diagnostics.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,
source/node-agent-coordinator/gateway/gateway-errors.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-errors.ts,source/mahayana-agent-coordinator/gateway/gateway-errors.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/gateway/gateway-event-families.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-event-families.ts,source/mahayana-agent-coordinator/gateway/gateway-event-families.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/gateway/gateway-reachability.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-reachability.ts,source/mahayana-agent-coordinator/gateway/coordinator-gateway-reachability.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/gateway/gateway-request-dispatcher.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/gateway-request-dispatcher.ts,source/mahayana-agent-coordinator/gateway/gateway-request-dispatcher.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/gateway/host-supervisor.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/host-supervisor.ts,source/mahayana-agent-coordinator/gateway/host-supervisor.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,
source/node-agent-coordinator/gateway/sse-block-decoder.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/gateway/sse-block-decoder.ts,source/mahayana-agent-coordinator/gateway/sse-block-decoder.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorContractTests.swift,,
source/node-agent-coordinator/inference-router.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/inference-router.ts,source/mahayana-agent-coordinator/coordinator-inference-router.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/local-exec/daemon-files.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/local-exec/daemon-files.ts,source/mahayana-agent-coordinator/local-exec/daemon-files.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/local-exec/supervisor.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/local-exec/supervisor.ts,source/mahayana-agent-coordinator/local-exec/supervisor.swift,Swift,ios-adapted,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,iOS routes allow-listed capabilities in-process and delegates shell/process/box semantics to Remote Runner.
source/node-agent-coordinator/main.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/main.ts,source/mahayana-agent-coordinator/MahayanaCoordinator.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/oauth/mcp-oauth-callback-listener.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/oauth/mcp-oauth-callback-listener.ts,source/mahayana-agent-coordinator/oauth/mcp-oauth-callback-listener.swift,Swift,ios-adapted,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,iOS receives OAuth through the registered app/universal-link callback instead of opening a desktop loopback HTTP listener.
source/node-agent-coordinator/oauth/mcp-oauth-forwarder.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/oauth/mcp-oauth-forwarder.ts,source/mahayana-agent-coordinator/oauth/mcp-oauth-forwarder.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/oauth/mcp-oauth-loopback-registry.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/oauth/mcp-oauth-loopback-registry.ts,source/mahayana-agent-coordinator/oauth/mcp-oauth-loopback-registry.swift,Swift,ios-adapted,implemented,mobile/ios/FabushiTests/CoordinatorAdapterTests.swift,,iOS stores and consumes OAuth state for app URL callbacks; no local loopback server is emulated.
source/node-agent-coordinator/renderer-port-server.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/renderer-port-server.ts,source/mahayana-agent-coordinator/renderer-port-server.swift,Swift,direct-equivalent,implemented,mobile/ios/FabushiTests/CoordinatorContractTests.swift,,
source/node-agent-coordinator/routed-mcp-bridge.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/routed-mcp-bridge.ts,source/mahayana-agent-coordinator/routed-mcp-bridge.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/telemetry/transport-stage-recorder.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/telemetry/transport-stage-recorder.ts,source/mahayana-agent-coordinator/telemetry/transport-stage-recorder.swift,Swift,direct-equivalent,implemented,,,
source/node-agent-coordinator/webauthn/provider.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/webauthn/provider.ts,source/mahayana-agent-coordinator/webauthn/provider.swift,Swift,ios-adapted,implemented,,,iOS WebAuthn is expressed as a typed passkey provider boundary suitable for AuthenticationServices.
source/node-agent-coordinator/webauthn/signer.ts,Mahayana coordinator control-plane,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/node-agent-coordinator/webauthn/signer.ts,source/mahayana-agent-coordinator/webauthn/signer.swift,Swift,ios-adapted,implemented,,,iOS signs WebAuthn challenges through the passkey provider and returns typed assertion fields.
source/packages/agent-analytics/commit-scoring/git-repo-utils.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/agent-analytics/commit-scoring/git-repo-utils.ts,source/packages/agent-analytics/commit-scoring/git-repo-utils.rs,Rust,direct-equivalent,mapped,,,
source/packages/agent-client/errors.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/agent-client/errors.ts,source/packages/agent-client/errors.rs,Rust,direct-equivalent,mapped,,,
source/packages/agent-core/conversation-actions/context-injection.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/agent-core/conversation-actions/context-injection.ts,source/packages/agent-core/conversation-actions/context-injection.rs,Rust,direct-equivalent,mapped,,,
source/packages/agent-core/conversation-actions/controlled.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/agent-core/conversation-actions/controlled.ts,source/packages/agent-core/conversation-actions/controlled.rs,Rust,direct-equivalent,mapped,,,
source/packages/agent-core/conversation-actions/receiver-contract.ts,iOS-local package/runtime implementation,b-nnett/grok-bot-0.18-reconstructed@a9f633e09d49a85829b8236331b9e21f7e612634:source/packages/agent-core/conversation-actions/receiver-contract.ts,source/packages/agent-core/conversation-actions/receiver-contract.rs,Rust,direct-equivalent,mapped,,,
